Active,Active(anon),Active(file),AnonHugePages,AnonPages,Bounce,Buffers,Cached,CommitLimit,Committed_AS,DirectMap1G,DirectMap2M,DirectMap4k,Dirty,HardwareCorrupted,HugePages_Free,HugePages_Rsvd,HugePages_Surp,HugePages_Total,Hugepagesize,Inactive,Inactive(anon),Inactive(file),KernelStack,Mapped,MemFree,MemTotal,Mlocked,NFS_Unstable,PageTables,SReclaimable,SUnreclaim,Shmem,Slab,SwapCached,SwapFree,SwapTotal,Unevictable,VmallocChunk,VmallocTotal,VmallocUsed,Writeback,WritebackTmp,time
72468368,46847588,25620780,0,47194664,0,1136696,64752220,163302556,254740512,262144000,6107136,138176,100,0,0,0,0,0,2048,40596988,333780,40263208,6448,40824,145953428,264108356,30376,0,516980,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112228.126526
72517556,46896776,25620780,0,47244004,0,1136696,64752220,163302556,254789664,262144000,6107136,138176,100,0,0,0,0,0,2048,40596988,333780,40263208,6448,40824,145903596,264108356,30376,0,516816,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112229.138505
72523108,46902328,25620780,0,47249064,0,1136696,64752220,163302556,254789664,262144000,6107136,138176,100,0,0,0,0,0,2048,40596988,333780,40263208,6448,40824,145898884,264108356,30376,0,516916,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112230.150464
72528640,46907860,25620780,0,47255016,0,1136696,64752220,163302556,254789664,262144000,6107136,138176,108,0,0,0,0,0,2048,40596988,333780,40263208,6448,40824,145892808,264108356,30376,0,516916,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112231.162417
72534464,46913684,25620780,0,47260836,0,1136696,64752220,163302556,254789664,262144000,6107136,138176,108,0,0,0,0,0,2048,40596988,333780,40263208,6448,40824,145886980,264108356,30376,0,516916,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112232.174417
72540636,46919856,25620780,0,47266644,0,1136696,64752244,163302556,254789664,262144000,6107136,138176,132,0,0,0,0,0,2048,40596988,333780,40263208,6448,40824,145881276,264108356,30376,0,516916,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112233.186366
72569660,46948876,25620784,0,47295844,0,1136696,64752244,163302556,254822436,262144000,6107136,138176,128,0,0,0,0,0,2048,40596984,333780,40263204,6448,40824,145851768,264108356,30376,0,516916,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112234.198341
72575808,46955024,25620784,0,47302068,0,1136696,64752244,163302556,254822436,262144000,6107136,138176,128,0,0,0,0,0,2048,40596984,333780,40263204,6448,40824,145845816,264108356,30376,0,516960,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112235.210269
72581688,46960904,25620784,0,47307984,0,1136696,64752244,163302556,254822436,262144000,6107136,138176,412,0,0,0,0,0,2048,40596984,333780,40263204,6448,40824,145840060,264108356,30376,0,516960,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112236.222212
72587512,46966728,25620784,0,47313792,0,1136696,64752248,163302556,254822436,262144000,6107136,138176,424,0,0,0,0,0,2048,40596988,333780,40263208,6448,40824,145834232,264108356,30376,0,516960,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112237.234131
72593396,46972608,25620788,0,47319680,0,1136696,64752248,163302556,254822436,262144000,6107136,138176,424,0,0,0,0,0,2048,40596984,333780,40263204,6448,40824,145828280,264108356,30376,0,516960,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112238.246098
72599276,46978488,25620788,0,47325568,0,1136696,64752268,163302556,254822436,262144000,6107136,138176,432,0,0,0,0,0,2048,40597040,333780,40263260,6448,40824,145822328,264108356,30376,0,516960,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112239.25805
72605560,46984772,25620788,0,47332052,0,1136696,64752268,163302556,254822436,262144000,6107136,138176,432,0,0,0,0,0,2048,40597040,333780,40263260,6448,40824,145816004,264108356,30376,0,516960,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112240.269974
72611436,46990644,25620792,0,47337860,0,1136696,64752268,163302556,254822436,262144000,6107136,138176,432,0,0,0,0,0,2048,40597044,333780,40263264,6448,40824,145810176,264108356,30376,0,516960,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112241.281953
72666260,47045468,25620792,0,47392732,0,1136696,64752268,163302556,254871592,262144000,6107136,138176,432,0,0,0,0,0,2048,40597044,333780,40263264,6448,40824,145755624,264108356,30376,0,517052,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112242.293911
72622860,47002068,25620792,0,47349268,0,1136696,64752268,163302556,254822436,262144000,6107136,138176,388,0,0,0,0,0,2048,40597044,333780,40263264,6448,40824,145798652,264108356,30376,0,516956,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112243.305851
72617384,46996592,25620792,0,47343784,0,1136696,64752292,163302556,254822436,262144000,6107136,138176,416,0,0,0,0,0,2048,40597044,333780,40263264,6448,40824,145804480,264108356,30376,0,516972,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112244.317789
72623668,47002876,25620792,0,47349672,0,1136696,64752292,163302556,254822436,262144000,6107136,138176,424,0,0,0,0,0,2048,40597044,333780,40263264,6448,40824,145798544,264108356,30376,0,516972,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112245.329709
72629436,47008644,25620792,0,47355464,0,1136696,64752292,163302556,254822436,262144000,6107136,138176,424,0,0,0,0,0,2048,40597044,333780,40263264,6448,40824,145792716,264108356,30376,0,516972,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112246.341669
72635428,47014636,25620792,0,47361460,0,1136696,64752292,163302556,254822436,262144000,6107136,138176,432,0,0,0,0,0,2048,40597044,333780,40263264,6448,40824,145786144,264108356,30376,0,516972,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112247.353628
72641420,47020628,25620792,0,47368040,0,1136696,64752292,163302556,254822436,262144000,6107136,138176,416,0,0,0,0,0,2048,40597044,333780,40263264,6448,40824,145780196,264108356,30376,0,516972,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112248.365573
72647352,47026556,25620796,0,47373952,0,1136696,64752316,163302556,254822436,262144000,6107136,138176,456,0,0,0,0,0,2048,40597040,333780,40263260,6448,40824,145774244,264108356,30376,0,516972,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112249.377532
72653232,47032436,25620796,0,47379860,0,1136696,64752320,163302556,254822436,262144000,6107136,138176,464,0,0,0,0,0,2048,40597044,333780,40263264,6448,40824,145768416,264108356,30376,0,516972,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112250.389487
72659464,47038664,25620800,0,47385680,0,1136696,64752340,163302556,254822436,262144000,6107136,138176,504,0,0,0,0,0,2048,40597040,333780,40263260,6448,40824,145762588,264108356,30376,0,516972,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112251.401452
72665292,47044488,25620804,0,47391476,0,1136696,64752340,163302556,254822436,262144000,6107136,138176,480,0,0,0,0,0,2048,40597056,333780,40263276,6448,40824,145756764,264108356,30376,0,516972,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112252.4134
72671060,47050256,25620804,0,47397280,0,1136696,64752360,163302556,254822436,262144000,6107136,138176,500,0,0,0,0,0,2048,40597112,333780,40263332,6448,40824,145750936,264108356,30376,0,516972,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112253.425315
72728972,47108168,25620804,0,47455176,0,1136696,64752360,163302556,254904360,262144000,6107136,138176,504,0,0,0,0,0,2048,40597112,333780,40263332,6448,40824,145692656,264108356,30376,0,516988,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112254.437247
72735112,47114308,25620804,0,47461436,0,1136696,64752360,163302556,254910444,262144000,6107136,138176,508,0,0,0,0,0,2048,40597112,333780,40263332,6448,40824,145686340,264108356,30376,0,517192,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112255.449166
72809060,47188256,25620804,0,47535224,0,1136696,64752360,163302556,254984176,262144000,6107136,138176,508,0,0,0,0,0,2048,40597112,333780,40263332,6448,40824,145612684,264108356,30376,0,517232,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112256.461087
72759916,47139112,25620804,0,47486072,0,1136696,64752384,163302556,254935020,262144000,6107136,138176,532,0,0,0,0,0,2048,40597112,333780,40263332,6448,40824,145661292,264108356,30376,0,517144,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112257.472962
72759916,47139112,25620804,0,47486072,0,1136696,64752384,163302556,254935020,262144000,6107136,138176,372,0,0,0,0,0,2048,40597112,333780,40263332,6448,40824,145661292,264108356,30376,0,517144,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112258.485139
72761844,47141040,25620804,0,47487812,0,1136696,64752384,163302556,254935020,262144000,6107136,138176,376,0,0,0,0,0,2048,40597112,333780,40263332,6448,40824,145660176,264108356,30376,0,517144,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112259.497069
72763792,47142988,25620804,0,47490148,0,1136696,64752384,163302556,254935020,262144000,6107136,138176,384,0,0,0,0,0,2048,40597112,333780,40263332,6448,40824,145657820,264108356,30376,0,517144,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112260.509047
72766492,47145688,25620804,0,47492452,0,1136696,64752384,163302556,254935020,262144000,6107136,138176,392,0,0,0,0,0,2048,40597112,333780,40263332,6448,40824,145655464,264108356,30376,0,517144,2732940,137704,184,2870644,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112261.520985
72768736,47147928,25620808,0,47494736,0,1136696,64752408,163302556,254935020,262144000,6107136,138176,392,0,0,0,0,0,2048,40597168,333780,40263388,6448,40824,145653108,264108356,30376,0,517144,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112262.532929
72771032,47150224,25620808,0,47497024,0,1136696,64752408,163302556,254935020,262144000,6107136,138176,388,0,0,0,0,0,2048,40597168,333780,40263388,6448,40824,145650752,264108356,30376,0,517144,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112263.544876
72784136,47163328,25620808,0,47510080,0,1136696,64752412,163302556,254935020,262144000,6107136,138176,392,0,0,0,0,0,2048,40597172,333780,40263392,6448,40824,145637236,264108356,30376,0,517168,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112264.556868
72786432,47165624,25620808,0,47512392,0,1136696,64752412,163302556,254935020,262144000,6107136,138176,388,0,0,0,0,0,2048,40597172,333780,40263392,6448,40824,145634880,264108356,30376,0,517168,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112265.568802
72788732,47167920,25620812,0,47514676,0,1136696,64752432,163302556,254935020,262144000,6107136,138176,408,0,0,0,0,0,2048,40597168,333780,40263388,6448,40824,145632648,264108356,30376,0,517168,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112266.580737
72791032,47170216,25620816,0,47517612,0,1136696,64752432,163302556,254935020,262144000,6107136,138176,128,0,0,0,0,0,2048,40597184,333780,40263404,6448,40824,145630296,264108356,30376,0,517168,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112267.592645
72793328,47172512,25620816,0,47519916,0,1136696,64752432,163302556,254935020,262144000,6107136,138176,128,0,0,0,0,0,2048,40597184,333780,40263404,6448,40824,145627940,264108356,30376,0,517168,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112268.604596
72795680,47174864,25620816,0,47522236,0,1136696,64752432,163302556,254935020,262144000,6107136,138176,128,0,0,0,0,0,2048,40597184,333780,40263404,6448,40824,145625584,264108356,30376,0,517168,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112269.616534
72846860,47226044,25620816,0,47573460,0,1136696,64752432,163302556,254984176,262144000,6107136,138176,128,0,0,0,0,0,2048,40597184,333780,40263404,6448,40824,145574744,264108356,30376,0,517168,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112270.628494
72800456,47179640,25620816,0,47527032,0,1136696,64752432,163302556,254935020,262144000,6107136,138176,128,0,0,0,0,0,2048,40597184,333780,40263404,6448,40824,145620500,264108356,30376,0,517284,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112271.640429
72802568,47181752,25620816,0,47529116,0,1136696,64752456,163302556,254935020,262144000,6107136,138176,152,0,0,0,0,0,2048,40597184,333780,40263404,6448,40824,145618640,264108356,30376,0,517172,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112272.652371
72804808,47183992,25620816,0,47531376,0,1136696,64752456,163302556,254935020,262144000,6107136,138176,148,0,0,0,0,0,2048,40597184,333780,40263404,6448,40824,145616532,264108356,30376,0,517172,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112273.6643
72845096,47224280,25620816,0,47570928,0,1136696,64752456,163302556,254984176,262144000,6107136,138176,152,0,0,0,0,0,2048,40597184,333780,40263404,6448,40824,145576852,264108356,30376,0,517276,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112274.676237
72847608,47226792,25620816,0,47573788,0,1136696,64752468,163302556,254984176,262144000,6107136,138176,164,0,0,0,0,0,2048,40597184,333780,40263404,6448,40824,145574000,264108356,30376,0,517292,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112275.68822
72849904,47229088,25620816,0,47576088,0,1136696,64752468,163302556,254984176,262144000,6107136,138176,164,0,0,0,0,0,2048,40597184,333780,40263404,6448,40824,145571644,264108356,30376,0,517292,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112276.700193
72852312,47231496,25620816,0,47578472,0,1136696,64752468,163302556,254984176,262144000,6107136,138176,164,0,0,0,0,0,2048,40597184,333780,40263404,6448,40824,145569288,264108356,30376,0,517292,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112277.712144
72854668,47233848,25620820,0,47580808,0,1136696,64752472,163302556,254984176,262144000,6107136,138176,156,0,0,0,0,0,2048,40597184,333780,40263404,6448,40824,145566932,264108356,30376,0,517292,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112278.724105
72856964,47236144,25620820,0,47583120,0,1136696,64752472,163302556,254984176,262144000,6107136,138176,156,0,0,0,0,0,2048,40597184,333780,40263404,6448,40824,145564576,264108356,30376,0,517292,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112279.73603
72859260,47238440,25620820,0,47585424,0,1136696,64752492,163302556,254984176,262144000,6107136,138176,180,0,0,0,0,0,2048,40597240,333780,40263460,6448,40824,145561848,264108356,30376,0,517292,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112280.747942
72861612,47240792,25620820,0,47587764,0,1136696,64752492,163302556,254984176,262144000,6107136,138176,188,0,0,0,0,0,2048,40597240,333780,40263460,6448,40824,145559492,264108356,30376,0,517292,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112281.759891
72912792,47291972,25620820,0,47639024,0,1136696,64752512,163302556,255033332,262144000,6107136,138176,188,0,0,0,0,0,2048,40597240,333780,40263460,6448,40824,145509024,264108356,30376,0,517292,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112282.771812
72934052,47313228,25620824,0,47660388,0,1136696,64752512,163302556,255054236,262144000,6107136,138176,160,0,0,0,0,0,2048,40597256,333780,40263476,6448,40824,145487332,264108356,30376,0,517384,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112283.783744
72889148,47268320,25620828,0,47615456,0,1136696,64752512,163302556,255005080,262144000,6107136,138176,160,0,0,0,0,0,2048,40597252,333780,40263472,6448,40824,145531972,264108356,30376,0,517428,2732944,137704,184,2870648,14376,30411152,31248380,30376,34156673340,34359738367,692700,0,0,1430112284.795626
